lat,lon,Methan_june11,Methane_june26,Methane_Aug,Methane_Jan,WUE_june11,WUE_june26,WUE_Aug,WUE_Jan,,ET_june11,ET_june26,ET_Aug,ET_Jan,Nitrogen_june11,Nitrogen_june26,Nitrogen_Aug,Nitrogen_Jan,,GPP_june11,GPP_june26,GPPAug,GPP_Jan
38.96797359,-121.5309544,1879.212646,1892.994498,1900.762919,1901.637646,2.956521739,1.512135922,1.3,4.619047619,,184,206,180,21,70.22051239,70.118927,67.93330383,46.76534653,,544,311.4999999,234,97
38.97024248,-121.4885541,1884.510615,1894.860684,1903.617532,1903.306315,11.56578947,5.48245614,5.833333333,7.214285714,,38,57,42,14,47.68913269,46.61351013,45.42967224,62.09637833,,439.4999999,312.5,245,101
38.97144362,-121.5103551,1879.212646,1892.661464,1900.165189,1901.469155,3.560913706,2.095022624,1.815789474,5.578947368,,197,221,190,19,74.45162201,74.28215027,72.76359558,46.9546814,,701.5000001,462.9999999,345.0000001,106
38.97144362,-121.4435788,1885.811035,1896.3816,1905.65448,1903.306315,3.342975207,1.889705882,1.909090909,4.7,,121,136,121,20,55.87242508,52.68777847,51.48428345,54.71853256,,404.5,257,231,94
38.971844,-121.4779111,1885.811035,1896.293846,1903.712482,1903.306315,3.063218391,2.358757062,2.671532847,3.761904762,,174,177,137,21,60.96085358,60.13638306,56.94208145,52.68508911,,533,417.5,366,79
38.97385536,-121.4554759,1885.811035,1896.295478,1905.187991,1903.306315,7.077586207,8.766666667,8.958333333,4.705882353,,58,30,24,17,45.77308273,46.08353043,50.02161407,59.43960571,,410.5,263,215,80
38.97424622,-121.5155049,1879.212646,1892.661464,1900.165189,1901.469155,3.711640212,2.133640553,1.875,4.608695652,,189,217,184,23,69.77170563,71.94190216,69.40183258,45.61467361,,701.5000001,463,345,106
38.97491349,-121.4265843,1885.811035,1895.847487,1908.871072,1906.080656,2.102094241,1.761363636,1.869565217,1.391304348,,191,220,184,23,68.51384735,69.49488068,68.77655792,48.05446243,,401.5,387.4999999,343.9999999,32
38.9754473,-121.4351674,1885.811035,1896.164375,1908.537668,1903.784177,2.928961749,1.412820513,1.113333333,7.133333333,,183,195,150,15,57.14008713,65.58657074,59.81012344,52.11286926,,536.0000001,275.5,167,107
38.97651491,-121.5115567,1879.212646,1892.661464,1900.165189,1901.469155,5.416666667,2.470198675,2.71,7.923076923,,108,151,100,13,56.50658035,51.69518661,58.87401199,60.99254227,,585,372.9999999,271,103
38.97744906,-121.4808293,1884.510615,1894.860684,1903.617532,1903.306315,6.835365854,5.10483871,5.65,5.866666667,,82,62,40,15,55.64311218,56.18213272,52.01930618,50.25857544,,560.5,316.5,226,88.00000001
38.98372086,-121.4569684,1885.626067,1896.064925,1904.804285,1903.308974,3.648484848,2.09178744,1.708571429,4.095238095,,165,207,175,21,72.0172348,67.15494537,63.60194397,54.57445145,,601.9999999,433.0000001,299.0000001,86
38.9838543,-121.4463254,1885.811035,1896.245251,1906.314731,1903.306315,3.194444444,2.333333333,2.41875,4.210526316,,180,204,160,19,63.27064896,64.94008636,59.49411774,49.1691246,,574.9999999,475.9999999,387,80
38.98492178,-121.4700146,1883.401835,1895.74124,1903.575015,1903.452211,2.63172043,1.719907407,1.307692308,4.24,,186,216,182,25,72.31584167,72.10871124,70.46089935,48.42770004,,489.5,371.4999999,238.0000001,106
38.9879907,-121.4592,1885.626067,1896.064925,1904.804285,1903.308974,3.1,2.105504587,1.206521739,3.956521739,,190,218,184,23,73.16175079,72.19973755,71.37142944,44.96867371,,589,459,222,91
38.98839099,-121.4914723,1879.212646,1891.474306,1903.461655,1903.480801,8.675,4.208333333,5.861111111,5.769230769,,60,84,36,13,50.40252686,49.93724442,50.26335526,57.2721405,,520.5,353.5,211,75
38.98841876,-121.4269518,1885.811035,1896.624028,1909.616702,1906.005575,2.688172043,1.926540284,1.939759036,3.857142857,,186,211,166,21,71.37683105,65.41256714,66.34905243,51.98723984,,500,406.4999999,322,81
38.9889247,-121.480486,1879.212744,1894.069649,1903.504425,1903.871288,19.01666667,7.64516129,8.608695652,6.214285714,,30,31,23,14,54.03808594,52.63389969,48.55391693,56.02508163,,570.5000001,237,198,87
38.98895247,-121.4176821,1885.811035,1896.727265,1910.646581,1906.005575,3.947916667,3.112149533,2.827956989,4.444444444,,96,107,93,18,50.29374695,52.3208046,49.31990814,50.07292938,,379,333,263,79.99999999
38.99112409,-121.6179688,1873.59436,1894.90329,1904.235931,1895.650146,3.265100671,2.024539877,2.014388489,5.526315789,,149,163,139,19,63.93669891,60.6014328,56.25101852,49.71999741,,486.5,330,280,105
38.99210559,-121.3894211,1881.091228,1895.889962,1907.833191,1907.965517,3.742647059,2.540540541,2.625,3.888888889,,136,148,128,18,58.00793839,62.5879631,54.78606415,55.62577057,,509,376.0000001,336,70
38.99242148,-121.4175104,1885.811035,1895.837569,1910.616486,1907.850356,4.510416667,2.841463415,3.5125,4.5,,96,123,80,16,55.57646561,56.09725571,49.05807495,49.92090607,,433,349.5,281,72
38.99268832,-121.4611124,1879.212646,1893.57124,1903.871636,1905.925461,20.64,8.2,8.869565217,5.055555556,,25,35,23,18,46.19263458,46.48765564,47.30304718,55.75856781,,516,287,204,91.00000001
38.99348883,-121.476047,1879.212646,1893.564622,1903.828479,1905.130931,2.502673797,1.941588785,1.298342541,3.333333333,,187,214,181,21,72.85126495,72.6925354,70.897995,50.6230278,,468,415.5,234.9999999,69.99999999
38.99544103,-121.3839279,1881.091228,1895.889962,1907.833191,1907.965517,2.947552448,2.208074534,1.437037037,5,,143,161,135,14,57.59936905,56.16790771,53.47354889,51.99014664,,421.5000001,355.5,194,70
38.99549008,-121.4036059,1885.811035,1895.939827,1910.638295,1907.730572,4.95,3.606382979,1.952830189,4.777777778,,100,94,106,18,46.59987259,47.50097275,46.16001511,55.16819763,,495,339,207,86
38.99552691,-121.611274,1873.59436,1894.90329,1904.235931,1895.650146,2.800578035,1.726804124,1.727848101,4.888888889,,173,194,158,18,68.96331787,62.1118927,63.00848007,44.47432327,,484.5000001,335.0000001,273,88
38.99655739,-121.4504694,1879.722355,1895.052856,1905.224482,1906.032874,3.18128655,2.067164179,1.664634146,4.136363636,,171,201,164,22,60.35000229,66.68265533,55.71940994,54.17570877,,544.0000001,415.5,272.9999999,90.99999999
38.99682421,-121.4664339,1879.212646,1893.57124,1903.871636,1905.925461,10.025,5.260273973,5.416666667,4.333333333,,60,73,48,21,45.99521637,45.79864883,48.2221489,59.12311172,,601.5,384,260,90.99999999
38.99686104,-121.6054376,1873.59436,1894.566337,1903.551103,1895.650146,2.682142857,1.621212121,2.152671756,5.277777778,,140,165,131,18,55.74322128,59.23561478,56.22688675,48.98675919,,375.5,267.5,282,95
38.99730881,-121.3995491,1885.15673,1895.872828,1907.496678,1908.037642,3.024064171,2.163157895,1.745341615,4,,187,190,161,20,68.29302979,70.44169617,66.66911316,48.88017273,,565.5,411.0000001,281,80
38.99770904,-121.3928543,1885.15673,1895.872828,1907.496678,1908.037642,3.258064516,2.125,1.668711656,3.739130435,,186,204,163,23,69.8533783,68.66635895,63.65906525,50.57937622,,606,433.5,271.9999999,86.00000001
38.99886219,-121.6912682,1873.59436,1895.780753,1901.497638,1890.522459,3.629032258,1.720930233,1.88028169,5.117647059,,124,172,142,17,56.42288589,57.37171173,58.83589935,43.97846985,,450,296.0000001,267,87
38.99952922,-121.6183122,1873.59436,1894.90329,1904.235931,1895.650146,3.482142857,2.073426573,2.258064516,5.470588235,,140,143,124,17,59.64893341,52.35083389,56.33709335,52.89121628,,487.5,296.4999999,280,93
38.99966263,-121.677192,1873.59436,1893.490238,1904.377441,1904.058618,8.6375,4.018867925,4.102040816,3.866666667,,40,53,49,15,51.87698364,50.84083939,51.88843536,49.39048386,,345.5,213,201,58.00000001
39.00032966,-121.6014893,1890.245868,1893.883422,1902.989038,1895.650146,3.342857143,2.192982456,3.160493827,5.823529412,,105,114,81,17,52.00457382,52.08752823,47.34750366,54.30492783,,351,250,256,99
39.00113009,-121.7031129,1886.893312,1889.953644,1897.330068,1887.435832,2.976821192,2.002659574,2.380952381,4.222222222,,151,188,147,18,62.8144989,62.59670258,60.87683105,43.81406403,,449.5,376.4999999,350,76
39.00157783,-121.379293,1881.031128,1896.866222,1909.277219,1908.679615,2.802013423,2.478527607,1.957746479,3.105263158,,149,163,142,19,64.75969696,61.22058868,57.97009277,48.17359924,,417.5,403.9999999,278,59
39.00273092,-121.5671571,1888.488649,1890.714263,1901.931985,1898.386565,2.581081081,1.464285714,1.46961326,2.666666667,,185,210,181,21,68.25917053,68.99214172,70.2631073,48.86936569,,477.5,307.4999999,266.0000001,56.00000001
39.00336109,-121.4657473,1879.212646,1893.481213,1904.844827,1904.135982,6.740740741,6.080645161,7.516129032,5.761904762,,81,62,31,21,48.66077423,47.36755753,49.71971893,58.41285706,,546,377,233,121
39.00491283,-121.3907944,1882.994815,1896.038401,1909.202406,1908.498698,5.168421053,3.521276596,3.720588235,6.75,,95,94,68,12,46.58379745,48.03623962,45.30237961,59.41082001,,491,331,253,81
39.00758071,-121.402124,1885.77399,1896.172522,1908.879407,1908.628533,3.568322981,2.117021277,1.55625,3.80952381,,161,188,160,21,70.09502411,63.10691071,65.34978485,48.1658287,,574.4999999,398.0000001,249,80.00000001
39.0084301,-121.4681505,1879.212646,1893.481213,1904.844827,1904.135982,4.966666667,5.625,7.509090909,3,,105,76,55,19,61.03180695,66.98773193,52.15882492,54.92962646,,521.5,427.5,413,57
39.00886709,-121.5752251,1888.78857,1889.875852,1901.559155,1896.565614,4.516129032,2.859090909,2.367521368,4.181818182,,93,110,117,22,49.03395844,47.20051956,48.99573135,52.36922836,,420,314.5,277.0000001,92
39.00926725,-121.6864617,1889.524808,1892.086786,1904.645063,1904.758484,3.778169014,2.061797753,2.148387097,3.130434783,,142,178,155,23,58.48821259,55.62205505,53.84210587,54.08866501,,536.5,367,333,72.00000001
39.01091542,-121.4119087,1879.212646,1896.172897,1909.213913,1908.730751,3.416216216,2.347727273,2.169398907,3.043478261,,185,220,183,23,71.60257721,64.45610809,65.28038025,45.93004608,,632,516.5000001,397,70
39.01304956,-121.3859878,1881.031124,1897.869324,1907.254892,1908.501853,2.964480874,1.377880184,1.445054945,4.157894737,,183,217,182,19,67.6317749,67.070755,67.76557922,48.35861969,,542.4999999,298.9999999,263,79
39.01336536,-121.4540743,1879.212646,1896.159278,1904.559326,1903.967595,3.455958549,1.926605505,2,4,,193,218,185,25,74.45713043,73.58278656,69.87068176,44.07203293,,667,420.0000001,370,100
39.0134497,-121.402639,1880.209723,1896.167911,1907.159271,1908.554928,3.305128205,2.436363636,1.598930481,3.666666667,,195,220,187,24,72.89028931,68.28347015,67.60874939,44.94906998,,644.5,535.9999999,298.9999999,88.00000001
39.01660324,-121.677707,1887.50465,1892.832413,1905.286516,1904.758484,2.836601307,1.760309278,1.670658683,4.05,,153,194,167,20,66.92671967,65.46460724,61.63000488,41.88020325,,434,341.4999999,279.0000001,81
39.01736666,-121.4463495,1879.212646,1896.172897,1906.804736,1906.312425,2.92513369,1.971830986,1.676136364,2.636363636,,187,213,176,22,70.21658325,62.48504257,62.67450714,49.50748825,,547,420,295.0000001,57.99999999
39.01785112,-121.3897644,1881.031124,1897.869324,1907.254892,1908.501853,4.735632184,2.509174312,2.311111111,4.842105263,,87,109,90,19,50.02076721,50.46819305,49.16789246,54.74873734,,412,273.5,208,92
39.01807034,-121.6586526,1890.146251,1893.401763,1905.715806,1904.758484,2.518134715,1.564814815,1.587912088,2.590909091,,193,216,182,22,69.69483185,71.30415344,65.45706177,47.08871078,,486,338,289,57
39.0181669,-121.4504694,1879.212646,1896.159278,1904.559326,1903.967595,3.107954545,2.038834951,1.715116279,2.52173913,,176,206,172,23,64.40032959,62.50144577,60.7677269,44.74388504,,546.9999999,419.9999999,295,57.99999999
39.02020426,-121.6303285,1889.836688,1894.14288,1907.05241,1900.639302,2.833333333,1.777070064,1.474820144,4.588235294,,144,157,139,17,53.740345,57.03774261,54.31936646,52.08262634,,408,279,205,78
39.02060436,-121.6268952,1890.245911,1894.507275,1906.885293,1898.380034,2.182142857,1.44966443,1.338461538,5.941176471,,140,149,130,17,55.24258423,59.15942001,56.63111496,52.18128967,,305.5,216.0000001,173.9999999,101
39.0217125,-121.5896447,1888.744266,1890.23884,1901.655206,1896.874744,2.920454545,1.527093596,1.34502924,3.12,,176,203,171,25,67.37893677,64.61057281,63.0104599,50.3912735,,513.9999999,310,230,78
39.02198554,-121.3700233,1881.031153,1894.864879,1907.159274,1908.98112,4.625,2.375609756,2,4.19047619,,164,205,172,21,65.21331787,58.56045914,68.78300476,45.27184296,,758.5,487,344,87.99999999
39.02238563,-121.4313064,1879.212646,1896.34279,1909.088657,1906.117337,3.276223776,2.355491329,2.006369427,4.105263158,,143,173,157,19,59.44610596,68.62158966,61.35354996,46.23173904,,468.5,407.4999999,315,78
39.022519,-121.4266716,1879.212646,1896.274745,1909.121512,1906.462736,3.293103448,2.418128655,2.1875,3.545454545,,145,171,160,22,59.67340088,67.04373932,64.00184631,45.76924515,,477.5,413.5,350,77.99999999
39.02345254,-121.3811813,1881.031061,1897.697863,1907.159271,1908.649573,5.339285714,3.436507937,2.92248062,9.7,,112,126,129,10,50.24986267,52.69608307,59.68636322,49.25605011,,598,433.0000001,377,97
39.02638012,-121.5829499,1888.744266,1890.23884,1901.655206,1896.874744,2.829113924,1.810734463,2.04137931,4.526315789,,158,177,145,19,60.08068466,57.9887886,58.10951233,50.22951889,,447,320.5,296,85.99999999
39.02638643,-121.3710533,1881.031194,1897.237745,1907.159271,1908.98112,3.649193548,2.24522293,2.211009174,7,,124,157,109,14,58.48609161,66.78170776,66.76539612,44.06734085,,452.5,352.5,241,98
39.0267865,-121.3784347,1881.031194,1897.237745,1907.159271,1908.98112,5.132653061,4.018072289,2.931034483,6.888888889,,98,83,87,18,49.47905731,48.14666367,50.31890869,53.10632706,,503,333.5,255,124
39.02718657,-121.3643585,1881.031153,1894.864879,1907.159274,1908.98112,4.577777778,2.576335878,2.145833333,5.866666667,,90,131,96,15,49.01024628,49.01781082,49.5760994,53.68418884,,412,337.5,206,88.00000001
39.03170666,-121.6418191,1886.7995,1894.950065,1904.544339,1897.256714,2.734210526,1.895238095,1.930635838,4.4,,190,210,173,20,71.59256744,69.93251801,65.89141083,48.84957886,,519.4999999,398,334,88
39.03490689,-121.6301462,1886.83614,1895.140928,1907.589739,1898.495746,2.763803681,1.748717949,1.605095541,5.25,,163,195,157,20,68.08132935,67.68273926,61.03221512,51.85342026,,450.5,341.0000001,251.9999999,105
39.0355811,-121.5753968,1888.982097,1893.954267,1904.620281,1898.467717,3.807086614,2.056547619,2.461538462,11.41666667,,127,168,143,12,51.3991127,50.70898438,70.09249878,50.76360321,,483.5,345.5,352.0000001,137
39.04233274,-121.6421457,1884.628597,1896.050023,1905.234954,1897.256789,2.650289017,1.528795812,1.821656051,5.1,,173,191,157,20,64.71607208,62.52577591,59.79508209,47.20953369,,458.4999999,292.0000001,286,102
39.04499921,-121.6387125,1886.7995,1896.205841,1907.625284,1899.009216,2.707446809,1.744186047,1.744444444,4.095238095,,188,215,180,21,74.5633316,74.59442902,71.45120239,46.5202446,,509.0000001,375.0000001,313.9999999,86
39.04652035,-121.3998924,,1900.450089,1907.392451,1907.298352,2.98757764,2.061497326,2.078740157,2.95,,161,187,127,20,58.04264069,56.79345322,54.60003281,53.24427795,,481,385.5,263.9999999,59
39.04806553,-121.6260096,1886.7995,1896.205841,1907.517616,1899.257263,2.5,1.624401914,1.323353293,3.6,,180,209,167,20,67.24315643,64.56755829,64.76097107,46.72412872,,450,339.5,220.9999999,72
39.04819885,-121.6364809,1886.7995,1896.205841,1907.625284,1899.009216,3.032258065,1.664893617,1.77124183,4.722222222,,155,188,153,18,69.58774567,57.70882797,62.83439636,51.80844116,,470.0000001,313,271,85
39.04873211,-121.6057535,1888.444465,1894.078934,1905.597565,1899.257263,4.051401869,2.85046729,3,11.625,,107,107,87,8,55.0949173,43.89613724,48.58127594,57.06164932,,433.5,305,261,93
39.05105302,-121.4301048,1881.097639,1900.923904,1911.69157,1903.250814,1.763157895,1.594736842,1.489051095,2.347826087,,152,190,137,23,61.021492,60.84643173,48.34527206,54.69874191,,268,303,204,54
39.05130582,-121.6751214,1886.799518,1891.854194,1902.308526,1892.477143,3.208333333,2.442622951,1.826446281,1.384615385,,120,122,121,13,50.55337143,56.721241,51.13458633,52.40379715,,385,298,221,18.00000001
39.05211949,-121.3875328,,1901.327317,1910.134745,1910.860352,7.795918367,3.254098361,3.875,5.157894737,,49,61,48,19,45.34955597,45.86653519,46.24065781,46.48273087,,382,198.5,186,98
39.05286472,-121.6363092,1884.628586,1896.423432,1907.765047,1899.257263,2.3,1.718592965,1.63253012,4.157894737,,180,199,166,19,72.19985962,73.20194244,68.57481384,52.13936234,,414,342,270.9999999,79
39.05419777,-121.6289278,1884.628563,1896.437271,1907.326587,1899.257263,2.985611511,2.292253521,2.313043478,3.888888889,,139,142,115,18,58.64508438,58.15244293,58.41646576,53.23781967,,415,325.5,266,70
39.05419777,-121.621718,1884.628563,1896.437271,1907.326587,1899.257263,1.912568306,1.266169154,1.433526012,4.526315789,,183,201,173,19,65.088974,65.73994446,62.20205307,46.74436188,,350,254.5,248.0000001,85.99999999
39.05611861,-121.3854729,,1901.327317,1910.134745,1910.860352,6.725806452,3.938356164,4.019230769,5.375,,62,73,52,16,46.59403992,52.49028015,48.42237854,46.10417175,,417,287.5,209,86
39.05646389,-121.6064402,1892.746538,1893.717126,1906.928751,1899.257263,3.776859504,2.007874016,1.660377358,11.2,,121,127,106,10,61.69556046,57.5083046,52.45358276,51.79418564,,457,255,175.9999999,112
39.05743778,-121.6770097,1886.799518,1891.854194,1902.308526,1892.477143,7.0625,3.838709677,5.714285714,18,,48,62,35,3,49.56734085,48.17092133,50.80174637,51.73601532,,339,238,200,54
39.05797097,-121.66671,1884.628588,1894.268209,1902.386174,1893.407678,3.151260504,2.013793103,2.205607477,3.916666667,,119,145,107,12,57.33872604,57.68704605,53.86577988,53.13233948,,375,291.9999999,236,47
39.05939642,-121.6230913,1884.628563,1896.437271,1907.326587,1899.257263,7.476190476,3.976923077,6.848484848,6,,42,65,33,15,49.45739365,48.36343765,53.52571106,64.87841797,,314,258.5,226,90
39.05943721,-121.6775247,1886.799518,1891.854194,1902.308526,1892.477143,6.989361702,4.192982456,4.761904762,15.66666667,,47,57,42,3,53.37088013,50.87268829,50.79832077,51.05015182,,328.5,239,200,47.00000001
39.06038408,-121.3840996,,1899.216133,1911.535561,1910.860352,5.949275362,3.952702703,6,4.85,,69,74,37,20,46.42425919,46.67568588,44.49967194,50.5685463,,410.5,292.5,222,97
39.06198356,-121.4307915,1883.500366,1900.923904,1914.508281,1903.218922,2.936241611,2.295597484,2.161538462,2.608695652,,149,159,130,23,61.88444519,57.91957855,60.61266327,50.07172394,,437.5,365,281.0000001,60
39.06225014,-121.3782631,,1899.259184,1911.420401,1910.860352,7.161764706,4.276785714,4.214285714,7,,68,56,42,15,44.4416008,49.43582916,44.05332565,47.84165573,,487,239.5,177,105
39.06272869,-121.6160532,1874.186621,1895.041803,1909.058323,1899.021363,2.565517241,1.662420382,1.755555556,5.625,,145,157,135,16,63.34099579,59.68527603,59.48193359,54.38034821,,371.9999999,261,237.0000001,90
39.06384959,-121.381353,,1899.216133,1911.535561,1910.860352,3.423333333,1.94972067,1.811188811,4.136363636,,150,179,143,22,55.27463531,59.82943344,54.67440414,48.89905548,,513.5,348.9999999,259,90.99999999
39.06476876,-121.6874811,1867.60514,1892.408644,1900.160073,1892.47583,2.376582278,1.329842932,1.50931677,3.4,,158,191,161,20,67.21714783,66.46765137,61.36083603,50.4885788,,375.4999999,254,243,68
39.06518243,-121.3758598,,1899.259184,1911.420401,1910.860352,3.155063291,2.026595745,1.805555556,3.869565217,,158,188,144,23,59.88553238,56.71723175,58.00666046,46.92192078,,498.5,381.0000001,260.0000001,88.99999999
39.06632736,-121.6436907,1881.685637,1895.979276,1906.427016,1893.305098,3.92519685,2.334459459,2.765217391,5.470588235,,127,148,115,17,58.65629959,58.38050842,54.72039032,54.03007507,,498.5,345.4999999,318,93
39.06646064,-121.6392275,1881.685677,1896.252943,1907.502028,1895.75877,3.091240876,1.852348993,2.186046512,5.8125,,137,149,129,16,59.91191101,56.7775116,57.8278656,51.17380524,,423.5,276,282,93
39.07036646,-121.6704866,1874.345687,1893.695811,1900.406274,1887.875792,3.152173913,2.05,2.494949495,5.176470588,,115,130,99,17,60.30680466,54.86478424,54.5526123,52.47960281,,362.5,266.5,247,88
39.07209899,-121.6857645,1868.425659,1892.139781,1900.065934,1887.359571,3.241258741,1.787356322,1.960784314,5.222222222,,143,174,153,18,65.09385681,64.99874878,59.31922913,48.21440506,,463.5,311,300,94
39.07240679,-121.5820395,1888.27216,1897.149732,1910.395042,1899.031146,6.691666667,3.673913043,4.145833333,9.272727273,,60,69,48,11,49.27276993,46.26430511,45.46896362,55.83242035,,401.5,253.5,199,102
39.07392396,-121.6148516,1885.176345,1894.540351,1909.61208,1893.608619,2.835443038,1.341666667,1.438356164,5.380952381,,158,180,146,21,65.91238403,65.46768951,61.0095787,48.91469193,,448,241.5000001,209.9999999,113
39.07396474,-121.6758081,1874.345687,1893.695811,1900.406274,1887.875792,3.479508197,2.042857143,2.023809524,2.882352941,,122,140,126,17,62.82977295,54.44435501,52.97595215,52.79159546,,424.5,286,255,49
39.07499008,-121.6095301,1884.479675,1893.529595,1909.639169,1896.58544,7.201754386,5.52173913,5.103448276,10.3,,57,46,29,10,51.10213852,57.30543518,58.0296669,53.35515976,,410.5,254,148,103
39.07689654,-121.6797563,1874.345687,1893.695811,1900.406274,1887.875792,2.993006993,1.768361582,1.943262411,1.55,,143,177,141,20,64.01221466,51.72903824,53.89445496,54.63876343,,428,313,274,31
39.07818836,-121.6122766,1885.176345,1894.540351,1909.61208,1893.608619,4.079207921,2.965909091,3.338235294,5.583333333,,101,88,68,12,54.84711075,52.22357941,49.00855255,55.05974197,,412,261,227,67
39.07827039,-121.6553389,1881.834954,1895.218475,1903.010331,1888.908234,2.159898477,1.555023923,1.284090909,7.636363636,,197,209,176,11,70.83434296,66.41326904,65.46909332,46.43852615,,425.5,324.9999999,226,84
39.07846272,-121.6392027,1881.685653,1896.591703,1907.97616,1892.767341,3.485,1.418238994,2,5.5,,100,159,99,16,61.61624527,60.35647583,62.00795364,60.65822983,,348.5,225.5,198,88
39.07846272,-121.6311346,1881.685653,1896.591703,1907.97616,1892.767341,6.229166667,6.671875,6.620689655,3.6875,,48,32,29,16,53.14278412,49.08962631,51.09070206,56.09713364,,299,213.5,192,59
39.08126108,-121.6429793,1882.169596,1895.681354,1906.831505,1889.999203,3.933673469,2.84939759,3.366666667,1.411764706,,98,83,60,17,50.25467682,46.83878326,45.47120285,55.2666626,,385.5,236.5,202,24
39.08232709,-121.6810881,1868.425659,1891.010045,1899.214791,1886.38446,2.548128342,1.579812207,1.629213483,1.8,,187,213,178,20,69.83026123,68.65840149,67.7321167,48.07827759,,476.5,336.5000001,290,36
39.08400027,-121.6168867,1888.352813,1893.231743,1909.368652,1890.415036,2.204724409,1.676,1.680851064,4.590909091,,127,125,94,22,55.48383331,54.07820892,53.14188385,53.55378342,,279.9999999,209.5,158,101
39.08599895,-121.6573988,1882.260376,1894.575834,1902.856261,1886.392014,2.549382716,1.774691358,2.046875,4.3125,,162,162,128,16,60.80410385,62.72653198,56.4437027,51.67729187,,413,287.5,262,69
