lat,lon,Methan_june11,Methane_june26,Methane_Aug,Methane_Jan,WUE_june11,WUE_june26,WUE_Aug,WUE_Jan,,ET_june11,ET_june26,ET_Aug,ET_Jan,Nitrogen_june11,Nitrogen_june26,Nitrogen_Aug,Nitrogen_Jan,,GPP_june11,GPP_june26,GPPAug,GPP_Jan
38.92623368,-121.6735844,,1880.781237,1884.794849,1875.359877,2.113888889,2,1.652849741,4.285714286,,180,221,193,21,71.27701569,64.47900391,80.47367859,48.21568298,,380.5,442,319,90.00000001
38.92672475,-121.7261591,,1877.403072,1878.590584,1877.502414,0.609090909,1.568493151,2.284946237,1.090909091,,165,219,186,33,93.71139526,72.64376831,80.9642868,89.65732574,,100.5,343.5000001,425.0000001,36
38.92683463,-121.6765027,,1880.781237,1884.794849,1875.359877,1.951282051,2.055813953,1.687830688,4.736842105,,195,215,189,19,75.66744232,64.08076477,77.58586884,51.48713684,,380.4999999,441.9999999,319,90
38.92712538,-121.7235841,,1877.403072,1878.590584,1877.502414,0.858433735,1.997757848,2.202072539,0.787878788,,166,223,193,33,92.03910065,69.86153412,77.83857727,100.086937,,142.5,445.5000001,425,26
38.92803652,-121.6753869,,1880.781237,1884.794849,1875.359877,2.225146199,1.990990991,1.661458333,4.5,,171,222,192,20,74.36482239,64.87673187,82.34513092,46.51709366,,380.5,442,318.9999999,90
38.92819372,-121.712512,,1877.666595,1879.866402,1876.615363,0.554913295,2.084821429,2.041666667,0.483870968,,173,224,192,31,93.95533752,70.51210785,80.83509827,84.9492569,,96.00000004,467.0000001,392.0000001,15.00000001
38.92892819,-121.7192068,,1877.666595,1879.866402,1876.615363,0.990625,1.898190045,2.278947368,0.454545455,,160,221,190,33,104.549202,74.49715424,77.86156464,106.3686066,,158.5,419.4999999,432.9999999,15.00000002
38.92926204,-121.7243566,,1877.403072,1878.590584,1877.502414,0.848214286,2.006756757,2.202072539,0.896551724,,168,222,193,29,100.6507339,70.78127289,81.9340744,98.39041901,,142.5,445.5000001,425,26
38.92959589,-121.7259016,,1877.403072,1878.590584,1877.502414,0.637195122,1.743181818,2.268421053,1.24137931,,164,220,190,29,105.9830322,71.88178253,81.49980164,101.1130219,,104.5,383.5,431.0000001,35.99999999
38.9307073,-121.6731553,,1882.13841,1886.814294,1881.387001,2.446428571,1.876126126,2.043010753,2.526315789,,168,222,186,19,58.99451065,72.67996216,81.93071747,44.11208344,,410.9999999,416.5,380.0000001,47.99999999
38.93190912,-121.6774468,,1882.13841,1886.814294,1881.387001,2.375722543,1.851111111,2.021276596,2.526315789,,173,225,188,19,64.98789215,70.4037323,82.85850525,43.42087555,,410.9999999,416.5,380,47.99999999
38.93326811,-121.7356004,1873.594354,1877.373759,1878.445208,1877.502441,0.725694444,1.84375,2.292553191,1.5,,144,208,188,24,86.84803009,69.20681763,80.53839111,108.2912216,,104.4999999,383.5,430.9999999,36
38.933869,-121.7299356,1873.594354,1877.373759,1878.445208,1877.502441,1.083850932,1.681818182,2.310880829,1.857142857,,161,220,193,28,92.95113373,71.44049835,79.93071747,65.69199371,,174.5000001,370,446,52
38.93473694,-121.7315664,1873.594354,1877.373759,1878.445208,1877.502441,1.097484277,1.689497717,2.298969072,1.575757576,,159,219,194,33,92.14875793,72.11174774,79.0377121,56.07233047,,174.5,370,446,52.00000001
38.93547134,-121.7295923,1873.59428,1877.402484,1878.666183,1876.615408,1.057575758,1.705069124,2.347368421,1.857142857,,165,217,190,28,96.81249237,72.12078094,79.62458801,52.84574509,,174.5000001,369.9999999,446,52
38.93624885,-121.6757302,,1882.13841,1886.814294,1881.387001,2.350543478,1.828125,2.22459893,3.166666667,,184,224,187,18,73.1802063,73.48132324,81.01535797,45.28924561,,432.5,409.5,415.9999999,57.00000001
38.9373407,-121.7343988,1873.594354,1877.373759,1878.445208,1877.502441,1.090625,1.712962963,2.322916667,1.625,,160,216,192,32,86.66178131,71.38317871,80.0791626,71.37793732,,174.5,370,446.0000001,52
38.93845199,-121.6740994,,1882.13841,1886.814294,1881.387001,4.645833333,3.598837209,6.01754386,3.5625,,72,86,57,16,63.58245468,48.06036377,68.84659576,52.62526703,,334.5,309.5,343,57
38.9387858,-121.6801076,,1879.783935,1884.970392,1876.615418,2.591666667,5.074626866,6.351851852,0.947368421,,60,67,54,19,53.29616547,47.17987061,50.86163712,57.84085464,,155.5,340,343,18
38.93925312,-121.6769318,,1882.13841,1886.814294,1881.387001,2.87962963,5.666666667,7.29787234,1.058823529,,54,60,47,17,53.82174301,47.56470871,49.2024231,72.58353424,,155.5,340,343,17.99999999
38.94038803,-121.6789918,,1886.486925,1889.518097,1882.63662,2.87962963,5.666666667,7.456521739,1,,54,60,46,18,53.59715652,47.91494751,48.87705231,59.90661621,,155.5,340,343,18
38.94165645,-121.672812,,1886.486925,1889.518097,1882.63662,8.404255319,5.753968254,8.391304348,2.117647059,,47,63,46,17,53.54149246,49.38272476,51.33012772,68.69159698,,395,362.5,386,36
38.94319186,-121.6785626,,1886.486925,1889.518097,1882.63662,1.759259259,4.61875,7.203125,3.35,,81,80,64,20,54.88832474,49.36028671,49.75232697,58.84237671,,142.5,369.5,461,67
38.94332537,-121.6771035,,1886.486925,1889.518097,1882.63662,1.743902439,4.333333333,5.96969697,3,,82,84,66,19,54.87260056,49.61063385,49.83482361,59.07057953,,143,364,394,57
38.94388308,-121.7461576,1873.594417,1875.975791,1878.44524,1877.502441,1.75,1.966367713,1.984615385,1.444444444,,178,223,195,18,67.48493195,72.26506805,82.68291473,36.89560318,,311.5,438.5,387.0000001,25.99999999
38.94508467,-121.7427244,1873.594417,1875.975791,1878.44524,1877.502441,1.82,1.766055046,2.127777778,1.333333333,,175,218,180,18,69.41358948,73.16442871,72.85535431,37.9154892,,318.5,385,383,23.99999999
38.94654064,-121.7450435,1873.594417,1875.975791,1878.44524,1877.502441,2.572727273,4.928571429,4.654320988,1.578947368,,110,98,81,19,52.47245407,50.57401276,51.60979843,42.24185181,,283,483,377,29.99999999
38.94867672,-121.7413528,1873.594417,1875.975791,1878.44524,1877.502441,3.161111111,4.453125,9.888888889,1.111111111,,90,64,36,18,51.01685333,50.43082428,49.87219238,51.34531784,,284.5,285,356,20
38.94914397,-121.7380054,1873.59436,1875.975779,1878.445208,1877.502441,2.989361702,5.926470588,6.310344828,1.411764706,,94,68,58,17,51.3963623,48.39683533,49.92936325,50.26951599,,281,403,366,24
38.94987823,-121.7410953,1873.594417,1875.975791,1878.44524,1877.502441,2.701923077,6.5,7.956521739,1.333333333,,104,62,46,18,50.10629654,49.28077698,49.33384705,51.06552505,,281,403,366,23.99999999
38.95067923,-121.739722,1873.59436,1880.244751,1879.238335,1877.045323,2.731578947,3.448529412,4.363636364,1.666666667,,95,68,55,18,50.20601273,47.77918243,48.7930069,48.76483154,,259.5,234.5,240,30.00000001
38.95148022,-121.7384345,1873.59436,1880.244751,1879.238335,1877.045323,2.323529412,3.11971831,4.745454545,1.058823529,,102,71,55,17,49.75907135,48.03226471,48.57571793,48.96044922,,237,221.5,261,17.99999999
38.95161371,-121.7405803,1873.594312,1880.244751,1879.52239,1875.953704,2.346534653,3.164285714,4.578947368,1,,101,70,57,18,48.92155838,47.47851944,48.81669235,46.04264069,,237,221.5,261,18
38.95168046,-121.7449577,1873.594312,1880.244751,1879.52239,1875.953704,2.02734375,2.726744186,3.333333333,1.578947368,,128,86,72,19,50.57390213,49.26824951,48.11214447,46.96379089,,259.5,234.5,240,29.99999999
38.96417271,-121.7726883,,1879.83571,1884.729465,1891.450989,2.639534884,2.54601227,2.866666667,5,,129,163,135,6,54.78063965,59.99720001,63.84230042,45.72743988,,340.5,415,387,30
38.96484007,-121.7670235,,1879.673098,1880.581953,1881.343088,2.186046512,1.691943128,1.707865169,1.285714286,,172,211,178,14,67.4349823,66.72865295,75.83803558,44.21408081,,376.0000001,357,304.0000001,18
38.96524049,-121.7639336,,1879.673098,1880.581953,1881.343088,2.268156425,1.913242009,2.158469945,1,,179,219,183,15,69.32389069,70.92057037,80.90724945,55.83847809,,406.0000001,419,394.9999999,15
38.96530722,-121.7684826,,1879.673098,1880.581953,1881.343088,2.077348066,1.615384615,1.617021277,1.384615385,,181,221,188,13,68.1841507,73.87103271,85.26490784,48.99120712,,375.9999999,356.9999999,304.0000001,18.00000001
38.9671758,-121.7637619,,1879.673098,1880.581953,1881.343088,2.466850829,1.96803653,2.07027027,1.428571429,,181,219,185,14,68.8748703,74.01502991,82.30609131,54.9813118,,446.5,431.0000001,383,20.00000001
38.96911105,-121.7644485,,1879.673098,1880.581953,1881.343088,2.602209945,1.952702703,2.275132275,3,,181,222,189,14,70.52252197,73.07845306,82.50460052,55.95792389,,471,433.5000001,430,42
38.96931125,-121.7677101,,1879.673098,1880.581953,1881.343088,2.426630435,1.932735426,2.015789474,1.333333333,,184,223,190,15,60.09463501,69.74333954,76.26237488,49.22410583,,446.5,431,383.0000001,20
38.96944471,-121.7710575,,1879.83571,1884.729465,1891.450989,2.362433862,1.915555556,1.915,1.428571429,,189,225,200,14,69.41345978,74.46833801,83.16033936,52.81443024,,446.4999999,431.0000001,383,20.00000001
38.9700453,-121.7724308,,1877.602289,1882.129475,1891.450989,2.387700535,1.924107143,2.005235602,1.428571429,,187,224,191,14,69.62227631,75.88607025,82.65316772,49.68606949,,446.5,431,383,20.00000001
38.97164683,-121.7679676,1866.701497,1877.999298,1880.963167,1873.242298,2.312169312,1.740088106,2.174358974,2.647058824,,189,227,195,17,65.88539886,74.19875336,81.21702576,49.93571472,,437,395.0000001,423.9999999,45.00000001
38.97184702,-121.7654785,1866.701497,1877.999298,1880.963167,1873.242298,2.375,1.755555556,2.18556701,3,,184,225,194,15,69.79572296,73.03165436,82.60066223,47.16177368,,437,395.0000001,423.9999999,45
38.97198047,-121.7695126,1866.701497,1877.999298,1880.963167,1873.242298,2.349462366,1.755555556,2.12,3,,186,225,200,15,70.61236572,74.19973755,83.0881958,49.85346985,,437.0000001,395.0000001,424,45
38.97231412,-121.7721733,,1877.602289,1882.129475,1891.450989,2.588709677,2.235426009,2.226315789,1.6,,186,223,190,15,69.51508331,74.55124664,83.01961517,48.83079529,,481.4999999,498.5,422.9999999,24
38.97324832,-121.7694267,1866.701497,1877.999298,1880.963167,1873.242298,2.336898396,1.755555556,2.163265306,3,,187,225,196,15,69.24049377,74.52281952,82.24507141,52.59054184,,437.0000001,395.0000001,424,45
38.9739156,-121.7690834,1866.701497,1877.999298,1880.963167,1873.242298,2.375,1.787330317,2.243386243,3.214285714,,184,221,189,14,70.46257019,73.7378006,82.92388153,49.97229385,,437,395.0000001,423.9999999,45
38.97404905,-121.772345,,1877.602289,1882.129475,1891.450989,2.441340782,1.811926606,2.342541436,3.214285714,,179,218,181,14,70.66544342,71.37844849,83.38304138,47.1892128,,437,395.0000001,423.9999999,45
38.99319556,-121.7539709,1866.701538,1879.854614,1883.147174,1867.789673,3.042372881,1.879069767,2.04494382,0.652173913,,177,215,178,23,62.80462646,65.3584671,69.96203613,65.94269562,,538.4999999,403.9999999,364,15
38.99339569,-121.7515676,1866.701538,1879.854614,1883.147174,1867.789673,2.788461538,2.216894977,2.187165775,1.727272727,,182,219,187,22,66.14683533,75.49582672,82.09928131,41.80068207,,507.4999999,485.5,408.9999999,37.99999999
38.99472986,-121.7917364,,1879.73335,1888.026796,1891.19451,3.26993865,2.226744186,4.1,5,,163,172,70,9,67.52062988,73.25692749,64.9046936,48.39241028,,533,383,287,45
38.99566377,-121.7917364,,1879.73335,1888.026796,1891.19451,3.461038961,2.176136364,3.878378378,3.214285714,,154,176,74,14,67.12400818,74.57920074,66.79541779,47.81968307,,533,383.0000001,287,45
38.99633083,-121.7513101,1866.701538,1879.854614,1883.147174,1867.789673,1.972826087,1.982142857,2.182291667,1.714285714,,184,224,192,21,68.9511795,75.65847015,81.51652527,47.45514297,,363,444,419.0000001,35.99999999
38.99705019,-121.6988297,1873.59436,1895.780753,1901.497638,1890.522459,2.35840708,5.590909091,5.882352941,8,,113,44,34,14,48.85939789,45.97528839,48.59617996,53.96468353,,266.5,246,200,112
38.99719801,-121.7902773,,1879.73335,1888.026796,1891.19451,2.630872483,2.146706587,3.169014085,1.846153846,,149,167,71,13,65.52360535,63.95411301,64.98381805,47.35621262,,392,358.5,225,24
38.99719801,-121.7507952,1866.701538,1879.854614,1883.147174,1867.789673,2.016666667,2.046082949,2.289617486,2.25,,180,217,183,16,70.67486572,68.63155365,80.50301361,44.97219086,,363.0000001,443.9999999,418.9999999,36
38.99726472,-121.7925089,,1879.73335,1888.026796,1891.19451,2.703448276,2.146706587,3.214285714,2,,145,167,70,12,70.75068665,70.56596375,66.04236603,49.49285126,,392,358.5,225,24
38.99753154,-121.7907064,,1879.73335,1888.026796,1891.19451,3.03875969,2.298076923,3.125,1.846153846,,129,156,72,13,66.97550964,67.90258789,64.98381805,47.35621262,,392,358.5,225,24
38.99759824,-121.7536276,1866.701538,1879.854614,1883.147174,1867.789673,2.283018868,2.144927536,2.367231638,2.4,,159,207,177,15,68.59175873,59.62824631,69.82909393,49.13090515,,363,444,418.9999999,36
38.99779836,-121.7701929,1866.701556,1879.854616,1883.435841,1881.430617,2.756613757,2.164414414,2.443243243,3.5,,189,222,185,16,73.01474762,76.46734619,81.25298309,59.42242432,,521.0000001,480.4999999,452,56
38.99813188,-121.7684763,1866.701515,1879.854614,1883.194844,1867.789673,2.727748691,2.145089286,2.378947368,3.294117647,,191,224,190,17,72.80063629,75.10610962,81.4992981,60.91293716,,521,480.5000001,451.9999999,56
38.99853211,-121.766588,1866.701515,1879.854614,1883.194844,1867.789673,2.181122449,1.957399103,2.059139785,1.5,,196,223,186,16,72.24063873,75.1993866,82.40364838,59.15956116,,427.5,436.5,383,24
38.99878451,-121.7022629,1873.04448,1889.953654,1896.719843,1883.025599,2.35840708,5.590909091,6.25,9.333333333,,113,44,32,12,48.40798569,43.32019424,47.27716064,54.03446198,,266.5,246,200,112
38.99899904,-121.7653864,1866.701515,1879.854614,1883.194844,1867.789673,2.5,2.039719626,2.151685393,1.5,,171,214,178,16,69.66633606,75.07053375,81.42473602,58.45400238,,427.5,436.5,383,24
38.99973278,-121.7713945,1866.701556,1879.854616,1883.435841,1881.430617,2.786096257,2.164414414,2.417112299,3.294117647,,187,222,187,17,74.199646,76.26094818,81.87044525,60.51024628,,521.0000001,480.4999999,451.9999999,56
38.99973278,-121.767103,1866.701515,1879.854614,1883.194844,1867.789673,2.261904762,1.94,2.015789474,1.411764706,,189,225,190,17,72.34635925,76.30133057,81.134758,63.93193817,,427.5,436.5,383.0000001,24
38.99993289,-121.7695062,1866.701538,1879.854614,1886.293628,1858.43799,2.613756614,2.015555556,2.178947368,3.210526316,,189,225,190,19,72.15920258,76.28559875,81.63064575,57.93427277,,494,453.5000001,413.9999999,61
39.00126694,-121.7679613,1866.701538,1879.854614,1886.293628,1858.43799,2.613756614,2.015555556,2.178947368,3.588235294,,189,225,190,17,73.74971771,77.00302124,82.38877869,51.7984314,,494,453.5000001,413.9999999,61
39.00140034,-121.7699354,1866.701538,1879.854614,1886.293628,1858.43799,2.6,2.015555556,2.178947368,3.588235294,,190,225,190,17,75.12444305,77.90084076,82.49224854,54.16597366,,494,453.5000001,413.9999999,61
39.00260096,-121.7683904,1866.701538,1879.854614,1886.293628,1858.43799,2.356382979,1.876681614,2.106382979,2.125,,188,223,188,16,74.28659058,76.30477905,82.9370575,52.91492081,,443.0000001,418.4999999,396.0000001,34
39.00280106,-121.7702787,1866.701494,1879.866454,1886.790589,1862.96283,2.655913978,2.052036199,2.262295082,3.8125,,186,221,183,16,74.44356537,76.36087799,82.64646149,54.92471695,,493.9999999,453.5,414,61
39.00313456,-121.7728536,1866.701494,1879.866454,1886.790589,1862.96283,2.759776536,2.099537037,2.338983051,3.8125,,179,216,177,16,72.87393188,77.29250336,81.75067902,55.97849274,,493.9999999,453.5,414,61
39.00440185,-121.7732828,1866.701494,1879.866454,1886.790589,1862.96283,2.594827586,2.17877095,3.0390625,2,,116,179,128,9,58.63763046,65.78695679,61.79305267,43.66590881,,301,390.0000001,389,18
39.00493544,-121.7633264,1866.701538,1879.854614,1886.293628,1858.43799,2.393258427,2.232718894,2.262295082,0.882352941,,178,217,183,17,69.25099945,74.91265869,79.63629913,48.38827896,,426,484.5,414,15
39.00506884,-121.7701071,1866.701494,1879.866454,1886.790589,1862.96283,2.983739837,1.997435897,2.613138686,11.5,,123,195,137,4,61.14090729,71.69020081,70.58235931,49.09498978,,367,389.4999999,358,46
39.00706975,-121.7613523,1866.701538,1879.854614,1886.293628,1858.43799,2.424731183,2.053571429,2.356020942,1.578947368,,186,224,191,19,71.96833038,73.97763824,80.5692749,50.81541443,,451,460.0000001,449.9999999,29.99999999
39.00753663,-121.7651289,1866.701538,1879.854614,1886.293628,1858.43799,2.437837838,2.053571429,2.356020942,1.578947368,,185,224,191,19,71.52735901,75.4222641,80.66103363,49.71984482,,451,460.0000001,449.9999999,29.99999999
39.00833697,-121.7645281,1866.701538,1879.854614,1886.293628,1858.43799,2.163934426,1.995535714,1.947368421,1.315789474,,183,224,190,19,71.05156708,74.80877686,80.53296661,53.30431747,,396,446.9999999,370,25.00000001
39.00853706,-121.7704504,1866.701494,1879.866454,1886.790589,1862.96283,3.47826087,1.896464646,2.521126761,3.818181818,,115,198,142,11,60.54837418,69.50261688,72.509758,48.45925522,,400.0000001,375.4999999,358.0000001,42
39.00873714,-121.7742269,1866.701494,1879.866454,1886.790589,1862.96283,3.278688525,1.915816327,2.557142857,3.230769231,,122,196,140,13,57.06965256,73.83239746,72.12821198,51.07450104,,400.0000001,375.5000001,358,42
39.00900392,-121.7628973,1866.701538,1879.854614,1886.293628,1858.43799,2.77173913,2.125,2.363157895,1.5,,184,224,190,16,71.7417984,74.6072998,80.20965576,55.63105011,,509.9999999,476,449.0000001,24
39.009204,-121.760494,1866.701538,1879.854614,1886.293628,1858.43799,2.756756757,2.134529148,2.338541667,1.411764706,,185,223,192,17,67.99600983,76.58584595,80.35784912,53.94175339,,510,476,449.0000001,24
39.01067126,-121.7643564,1866.701538,1880.428938,1887.49527,1844.871291,2.77173913,2.134529148,2.388297872,1.333333333,,184,223,188,18,71.08053589,75.05384064,79.51789093,59.69391632,,509.9999999,476,448.9999999,23.99999999
39.01080465,-121.7699354,1866.701538,1880.428938,1887.49527,1844.871291,3.443478261,2.416216216,2.740740741,2.083333333,,115,185,135,12,58.80032349,58.34954834,70.39669037,44.17726517,,396,447,370,25
39.01173834,-121.7888181,,1880.250476,1887.629409,1875.614456,2.207006369,2.0625,2.168831169,1.5,,157,184,154,12,66.64260101,78.78424072,60.27085876,47.89538193,,346.4999999,379.5,334,18
39.01187172,-121.7855566,,1880.250476,1887.629409,1875.614456,2.038235294,1.84223301,2.036585366,1.384615385,,170,206,164,13,57.98520279,80.65983582,69.32455444,52.63409042,,346.5,379.5000001,334,18.00000001
39.01213849,-121.7700212,1866.701538,1880.428938,1887.49527,1844.871291,3.413793103,2.483333333,2.96,1.923076923,,116,180,125,13,53.65187836,67.00522614,59.88698578,46.92727661,,395.9999999,446.9999999,370,25
39.01233857,-121.7722528,1866.701611,1880.665766,1887.49527,1841.948886,3.567567568,2.377659574,2.868217054,8.333333333,,111,188,129,3,58.38762665,69.69473267,73.2048645,49.96429825,,396,446.9999999,370,25
39.01240526,-121.7836683,,1880.250476,1887.629409,1875.614456,2.13559322,1.862559242,2.248554913,1.2,,177,211,173,15,69.16360474,81.61521912,73.4810257,51.00426483,,377.9999999,393.0000001,388.9999999,18
39.01380576,-121.7885607,,1880.250476,1887.629409,1875.614456,2.602339181,1.683333333,1.851428571,2.461538462,,171,210,175,13,75.9717865,81.09300995,70.19454956,49.38954926,,445,353.4999999,323.9999999,32.00000001
39.01393914,-121.7757719,1866.701611,1880.665766,1887.49527,1841.948886,3.53539823,2.058974359,2.678571429,1.384615385,,113,195,140,13,56.78244781,68.85069275,74.21526337,51.24953461,,399.5,401.5,375.0000001,18.00000001
39.0148061,-121.78384,,1880.250476,1887.629409,1875.614456,2.730994152,2.074519231,2.205882353,1.5,,171,208,170,12,73.52623749,80.12631226,73.72225952,51.12324905,,467,431.5,375,18
39.01487279,-121.7896765,,1880.250476,1887.629409,1875.614456,2.680722892,1.758706468,2,2.461538462,,166,201,162,13,74.92062378,80.30704498,71.11193085,50.9559021,,445.0000001,353.5000001,324,32.00000001
39.01500617,-121.7865007,,1880.250476,1887.629409,1875.614456,2.633136095,1.732843137,1.94011976,2.285714286,,169,204,167,14,71.78505707,80.42280579,65.92162323,50.25128937,,445.0000001,353.4999999,323.9999999,32
39.01507286,-121.7858999,,1880.250476,1887.629409,1875.614456,2.617647059,1.724390244,1.963636364,2.461538462,,170,205,165,13,71.78505707,80.42280579,68.22836304,51.65883255,,445,353.5,324.0000001,32.00000001
39.01560637,-121.7896765,,1880.250476,1887.629409,1875.614456,2.78125,1.758706468,2,2.666666667,,160,201,162,12,73.96602631,79.76643372,69.25982666,48.14930344,,445,353.5000001,324,32
39.01573974,-121.7774027,1866.701611,1880.665766,1887.49527,1841.948886,3.631818182,2.038071066,2.604166667,1.384615385,,110,197,144,13,54.60253906,67.69749451,72.05467987,54.62526703,,399.5,401.5,375,18.00000001
39.01600649,-121.7715662,1866.701611,1880.665766,1887.49527,1841.948886,3.189655172,2.043367347,2.624113475,2.923076923,,116,196,141,13,60.39227676,71.07883453,70.86633301,48.24782562,,370,400.5,370,38
39.01607318,-121.7697637,1866.701538,1880.428938,1887.49527,1844.871291,4.605932203,2.341968912,3.357664234,1.714285714,,118,193,137,14,60.38719559,70.76515198,70.0872879,45.82568741,,543.5,452,460.0000001,24
39.01633993,-121.7865865,,1880.250476,1887.629409,1875.614456,2.699421965,2.054761905,2.272727273,1.5,,173,210,165,12,75.88513947,81.28970337,69.18632507,49.88539124,,466.9999999,431.5000001,375,18
39.01680674,-121.789419,,1880.250476,1887.629409,1875.614456,2.372093023,1.520304569,1.433121019,2.833333333,,172,197,157,12,74.86083221,80.6337204,70.33026123,47.71709061,,408,299.5000001,225,34
